Protein_ID,Tm
Q9LX07_ANNAT7,37.786
Q8SAB7_SPK1,37.793
Q9FJH6_ABCF1,37.809
Q9S7M0_LHCB3,37.818
P29513_TUBB5,37.818
Q8LEB6_At5g18500,37.829
Q8L7S8_RH3,37.832
Q8W4F1_PAP10,37.836
Q9SS17_RPS24A,37.846
Q93Y40_ORP3C,37.885
Q8RX86_AGAL2,37.887
O80526_ACLA-3,37.913
P38418_LOX2,37.92
P19456_AHA2,37.925
Q9FYR6_OVA6,37.956
Q9FVR6_At1g32220,37.979
Q38933_LCY1,37.985
Q9C5G5_SAC7,38.007
Q0WNJ6_CHC1,38.022
Q01667_LHCA1,38.023
F4JTE7_GPP1,38.025
Q9SF85_ADK1,38.027
Q93VG5_RPS8A,38.028
Q9SQZ1_RPS17C,38.038
Q8L743_At1g24280,38.04
B0F9L4_GC6,38.065
O23680_TOC33,38.077
P11832_NIA1,38.097
Q6WWW4_UPL3,38.109
Q8H1G6_PTI11,38.141
Q940U6_FLU,38.142
Q1G3M2_At3g19508,38.173
Q9LY66_RPL1,38.196
Q9LZD4_RABE1D,38.202
Q9CAI5_CKL2,38.221
Q9ZPY7_CAS,38.238
Q0WLC6_MRL1,38.239
Q9STU3_MAG2,38.246
O80885_ARASP,38.251
Q9LSW8_ETFB,38.269
Q9SFU6_CALS9,38.289
Q9LJ87_CDC73,38.349
Q9LQC8_ARF2-A,38.352
Q9LMR3_TYRAAT2,38.356
Q43727_APG1,38.37
Q9XF89_LHCB5,38.373
Q9FPW4_VIP2,38.378
O23087_ECA2,38.385
Q42577_At5g11770,38.395
Q93YZ7_At2g31810,38.404
Q93VR3_At5g28840,38.405
P41377_TIF4A-2,38.412
Q9M024_TAAC,38.413
Q8L4D8_IQD31,38.416
Q9SIY5_RER5,38.433
Q9CB01_RABF1,38.436
Q0WP44_HST1,38.47
Q9T053_PLDGAMMA1,38.481
Q9T043_RPL14B,38.483
Q8GWR0_COX11,38.49
P82715_PPD5,38.508
Q84VW9_PPC3,38.519
Q9FLT0_TSN2,38.525
P92963_RABB1C,38.528
Q8GWE0_P67,38.571
Q9XF91_PSBS,38.571
P25857_GAPB,38.584
Q8L7K9_NAD-ME2,38.65
P62095_psbF,38.654
Q94EJ6_At4g18030,38.655
O82251_TIC20-II,38.671
F4K410_SVR3,38.688
Q9C720_TMN6,38.695
P24636_TUBB4,38.699
Q9FH02_FTSH5,38.711
Q39227_SMT2,38.748
Q9LNJ9_FKGP,38.762
P23686_SAM1,38.769
Q9C5H9_GCP2,38.776
Q9FZD1_At1g26460,38.782
F4IIS5_KIN5A,38.797
Q9SR92_STR10,38.805
Q9LHP1_RPL7D,38.831
Q9ZP05_PMDH2,38.843
Q6NQJ6_RNR1,38.853
Q9LVQ8_At5g66720,38.855
Q38890_KOR,38.869
Q9FWX8_ABCB12,38.872
P56765_accD,38.886
Q93ZB2_KO,38.894
Q38854_DXS,38.896
P92935_AATP2,38.896
P49599_PPH1,38.936
P31582_RABF2A,38.966
F4JSE7_EDR2,38.982
Q9LMU0_GER2,39.001
Q9LJE2_OVA5,39.026
Q9FPS3_UBP24,39.047
Q9SHR7_LHCB2.1,39.055
Q9FUZ2_PDF1B,39.056
Q9FHX2_MFL1,39.073
Q9SV21_At4g31480,39.086
Q42583_PRS2,39.086
Q9FJK8_RPP8L4,39.086
Q84W89_RH37,39.089
Q41906_CYS3,39.108
Q39222_RABA1B,39.143
Q8RXF8_MIRO1,39.15
P46014_KAPP,39.184
Q9T0J6_At4g38890,39.215
Q9SKE2_JAR1,39.221
Q9ZUA0_OST1B,39.239
Q9SUW2_APT3,39.257
Q9SCU1_PATL6,39.258
Q9C942_CSE,39.266
Q8L7S4_MAP70.2,39.268
F4IIM1_CSI1,39.295
Q9SY55_ECA3,39.297
Q8W486_At1g04910,39.318
P11035_NIA2,39.319
Q9C9Z2_RER3,39.329
P49209_RPL9B,39.334
Q9LPW0_GAPA2,39.337
Q8H1B3_MED37B,39.343
Q84K16_GAMMA-ADR,39.347
Q0WT48_ERDJ2A,39.367
Q42064_RPL8C,39.373
Q9SEH3_RABD2C,39.376
Q9LPC7_CYP18-1,39.379
Q8L5Y9_PANK2,39.392
Q9SSN3_TIR,39.414
P42733_RPS11C,39.415
Q56XR7_STR4A,39.429
Q9CA67_CHLP,39.435
Q9S7D8_APS4,39.44
P28187_RABA5C,39.447
Q9FGK9_MAG5,39.463
Q9LT08_RPN11,39.466
Q8L557_EMB514,39.469
Q9LMI0_TPS7,39.47
Q9C718_RH20,39.478
Q08466_CKA2,39.498
Q93Y31_ARL8B,39.498
Q96328_SAC8,39.56
Q66GP0_At5g67385,39.569
Q42600_CYP84A1,39.583
Q8H0Y1_OEP24B,39.634
Q9FQ02_XRN2,39.648
A4GNA8_PSD3,39.651
Q56WH1_TUBA3,39.667
Q93Z08_At5g58090,39.691
Q8H104_At4g26870,39.706
Q9FKW8_STR18,39.716
Q42262_RPS3AB,39.72
F4HXV6_NUP155,39.721
O49453_At4g28440,39.728
Q9C8G5_ERD4,39.739
P34791_CYP20-3,39.742
Q09152_FPS1,39.751
Q8W491_UGT73B3,39.754
Q9SAJ6_GAPCP1,39.76
Q9SS38_GYRBC,39.765
Q9ZU25_At1g51980,39.766
P54888_P5CSB,39.77
Q9XES1_ECA4,39.774
Q38953_At3g26560,39.777
P46312_FAD6,39.782
Q8W453_DIR1,39.796
Q9SUI4_PSAL,39.808
P41376_TIF4A-1,39.808
O04603_RPL5,39.809
Q8H0T4_UPL2,39.825
Q93VI3_RPL17A,39.832
Q9ZV24_OEP161,39.834
O22203_CYP98A3,39.834
Q9FEF8_MED36B,39.851
Q9ZSA2_CPK21,39.861
Q9FK68_RABA1C,39.878
Q8VZS8_PYL1,39.887
Q9M8L4_GLPK,39.913
O81283_TOC159,39.915
Q9ZNT1_CBR1,39.919
P56798_rps3,39.919
Q9SQR3_D14,39.927
Q43315_FPS2,39.938
Q43127_GLN2,39.941
Q9FYQ8_TMN11,39.943
Q9LV93_ABCF5,39.944
O22899_At2g47250,39.945
Q9LHE9_VIII-1,39.949
Q9FWA4_GAUT9,39.95
Q9M1R2_At3g62120,39.951
Q93ZC9_GLCAK1,39.958
Q944A6_SNF4,39.965
P29517_TUBB9,39.974
Q9C7F5_NTF2,39.98
Q9C5J6_IPT9,39.981
F4I907_GLYR2,39.986
P93031_MUR1,40.007
Q8LDL0_HHL1,40.008
Q9LV77_ASN2,40.021
P17745_TUFA,40.034
Q9T029_RPS25E,40.046
P42732_RPS13,40.05
Q42527_PAI2,40.076
O64700_UREG,40.084
Q0WQF4_VPS53,40.089
Q0WV25_TUBA4,40.104
P28186_RABE1C,40.136
Q8VZQ4_BGAMMA,40.139
Q8LAP6_PAP12,40.147
Q9M156_UGT72B1,40.148
Q9SA73_YchF1,40.153
Q9LYB4_GPX5,40.159
Q9LYK9_RPS26C,40.167
Q8VWF6_SSL3,40.195
O81027_HMGCL,40.206
Q8LB17_RBL15,40.206
Q9LDK9_BETAA-AD,40.213
Q84WV9_QCT,40.214
Q8LGI2_At5g39410,40.216
Q9M0Y8_NSF,40.22
Q8RWR1_JMJ30,40.221
O64530_STR1,40.233
O23044_PER3,40.238
Q9LJG3_ESM1,40.239
Q9LK39_AAE16,40.24
Q8LBB2_KING1,40.243
P32826_SCPL49,40.244
X5JA13_SEC10a,40.247
Q9SB50_AP4M,40.254
Q9SZ15_LIP5,40.261
Q9FNF2_SS1,40.276
B9DFI7_At1g26850,40.285
F4JRE0_TMN12,40.295
Q9SR06_CLPS3,40.305
Q8LCP6_At1g75680,40.31
Q8GXR9_NDC1,40.326
O22265_CAO,40.335
Q9ZSZ8_FIP37,40.337
Q9FE58_RPL22C,40.344
Q9C713_At1g66530,40.344
P82538_PPL1,40.351
Q9XI90_WRKY4,40.356
Q9M338_AKR4C11,40.376
Q8L9Y0_SCPL25,40.381
P56792_rpl14,40.402
P21218_PORB,40.404
Q7XZU0_SAC9,40.41
Q9FQ08_KU70,40.41
P42734_CAD9,40.418
Q8H1S4_At1g06650,40.423
Q9SMQ6_RABA4B,40.442
Q8L7L0_OBGL,40.45
Q8GWQ6_At5g63440,40.453
O23140_AP2M,40.468
Q9M065_At4g36680,40.479
Q9FJX0_CYP65,40.48
Q9XEE2_ANN2,40.51
Q94CD1_HHT1,40.515
Q9SZN7_HIPP26,40.53
Q9LFF1_MEE40,40.546
O49339_PTI12,40.549
Q9M0E2_RPL28C,40.553
Q949R9_MPC1,40.556
Q9SMX3_VDAC3,40.595
P52410_KAS1,40.595
Q9SJF1_LSG1-2,40.595
P35614_ERF1-3,40.621
Q8RXN5_TYW1,40.622
Q9FF90_RPL13D,40.628
Q9S746_HTH,40.628
Q9LM25_HRD3A,40.629
Q9SK66_At2g20360,40.636
Q9SYM4_TPS1,40.65
P93655_LON1,40.67
Q9ZSS6_OMR1,40.67
P93032_IDH2,40.671
Q9STF2_PTAC16,40.684
O49543_NIFS1,40.688
P48486_TOPP6,40.709
Q9SMT7_AAE3,40.714
Q9SJ40_VPS11,40.714
O04202_TIF3F1,40.715
Q6NLC1_ABCC2,40.72
O23406_UGT75D1,40.748
Q02971_CAD7,40.749
P93028_UBA1,40.758
Q9C667_CPN60B4,40.777
Q0WPF2_PCFS4,40.782
Q9ASX5_At5g05200,40.784
Q84WU8_FTSH3,40.813
Q9M0R0_BHLH81,40.815
Q9LPD9_MCM2,40.822
Q9SRD4_IGMT5,40.823
Q02166_PAT1,40.835
Q94AQ8_PNSB2,40.841
Q9ZPI5_MFP2,40.847
Q0WRW8_At3g07570,40.849
Q8L7D5_CYP708A2,40.852
F4J738_At3g59020,40.864
P43333_At1g09760,40.882
Q9LFP7_PIX7,40.89
Q9M081_At4g32640,40.9
Q9S720_PPD3,40.939
Q9LF97_CBSCBSPB3,40.947
Q9C882_GTL1,40.948
Q9FGM0_FTSH11,40.954
Q9ZUG4_At2g05830,40.958
Q8W4C8_ARL8C,40.962
Q9LPZ1_MORF9,40.963
O82210_PRMT12,40.964
Q9M888_CCT6A,40.971
Q08682_RPSaA,40.973
Q8LAD0_PDX2,40.987
Q944R7_PRMT16,40.991
Q9CAP8_LACS9,41.002
P49967_SRP-54C,41.017
O65023_EAAC,41.02
Q93Z53_PKP3,41.032
Q943Z6_SRP19,41.036
Q9M1W4_HMT-2,41.048
Q682S0_RPT2,41.059
O23461_ARA1,41.068
Q9FNP8_RPS19C,41.073
P56755_ndhI,41.075
Q9SSB4_RPT1B,41.082
Q7X659_VPS35A,41.089
Q2UVJ5_CCC1,41.111
Q9FJI1_AAK6,41.136
Q8LPL6_ALPHA-ADR,41.144
Q9LP77_RKL1,41.144
P38025_PUR7,41.16
O80842_CPFTSY,41.16
O22715_AP1M2,41.165
Q9LR33_RPL27AB,41.165
B3LFA4_At5g38830,41.171
F4J8C6_VIP1,41.174
Q9SIU0_NAD-ME1,41.179
Q9FZ76_RPL6A,41.186
Q8GW20_At5g03900,41.209
Q01474_SAR1B,41.209
Q8L611_SEC31B,41.216
O04450_CCT5,41.216
D9UBX6_RTM2,41.217
P49690_RPL23A,41.22
Q9LK34_UKL2,41.224
Q38893_ZDS1,41.23
Q8RXD9_DPE2,41.251
Q9LRS0_GLO2,41.253
Q94IB9_ACER,41.272
Q9FHD7_At5g41260,41.283
P55826_PPOX1,41.285
Q9SVA6_DRG3,41.285
O03986_HSP90-4,41.287
Q9SVU5_At4g28780,41.288
Q9M1J7_SSL8,41.292
Q9LZX8_BIG2,41.316
Q1KPV0_FZL,41.317
P93736_TWN2,41.318
Q9FIG9_ARC6,41.32
Q0WVX5_SS4,41.339
Q9SYI0_SECA1,41.351
Q94II3_ERD3,41.351
Q9FGC7_ZEP,41.358
Q84W92_PRMT13,41.391
Q9FFC7_EMB86,41.392
Q9ASR0_TUBB3,41.429
Q9SJE1_CHLD,41.432
O64827_SUVR5,41.435
Q9ZPI1_At3g11710,41.457
Q9STE8_TOC75-3,41.466
Q93Y07_SFR2,41.481
Q94AH6_CUL1,41.487
Q9FE46_GSTF12,41.505
P51412_RPL21,41.506
Q9SW33_At4g24930,41.509
O04619_ADNT1,41.513
F4IW47_TKL-2,41.525
Q9T0G2_CYTC-2,41.541
Q9CA40_NUDT1,41.561
Q42418_PRO2,41.57
Q9FWA3_At3g02360,41.579
P93306_NAD7,41.58
P61841_rps7-A,41.582
Q9SEE5_GAL1,41.584
Q9FMY5_U2AF35B,41.587
Q9SRH5_VDAC1,41.594
Q9LU10_DEGP8,41.596
Q8S944_DRP3A,41.613
Q38900_CYP19-1,41.617
Q8W4C2_UGT72B2,41.62
O82462_At5g26710,41.626
Q9SE83_DRP2A,41.63
P46309_GSH1,41.636
Q9LUG5_At3g23620,41.64
Q9ZVF3_MLP328,41.642
P82869_CYP37,41.656
Q9C5X3_KEU,41.659
Q9FR44_NMT1,41.667
Q6TBX7_CYP97C1,41.668
Q38871_CPK5,41.674
Q9LZ98_ABCI20,41.687
Q9FNN3_ILP1,41.693
Q9FL33_MCM3,41.708
O65679_PLR3,41.711
Q940Y3_ARID3,41.719
Q93YU5_SEC8,41.734
P54873_HMGS,41.734
Q84P23_4CLL9,41.756
O04326_NUP35,41.762
Q9ZU32_QPT,41.766
Q9LDY5_FKBP17-2,41.771
Q9FNB0_CHLH,41.772
Q39199_RECA,41.778
Q8GWB7_IPUT1,41.784
P17562_SAM2,41.802
O48741_PORC,41.811
Q8RWG1_ABC1K1,41.811
Q94K85_CATHB3,41.829
Q9S814_EIN2,41.841
Q9LK23_ACG9,41.842
Q56YN8_SMC3,41.844
Q96524_CRY2,41.846
Q9FF53_PIP2-4,41.847
O80345_CDKF-1,41.849
Q9FVT2_At1g57720,41.866
Q9SRU7_At3g02320,41.893
Q05728_PUR5,41.894
Q9C884_At1g33170,41.894
Q84JF4_NAGS1,41.916
Q9LPU8_IGMT4,41.933
Q9SL05_PGR5,41.938
Q9LTB0_EXO84B,41.94
Q8VZM7_At5g02940,41.954
Q9LI74_CHUP1,41.954
Q9ZQ47_GRDP1,41.958
Q96250_ATPC,41.959
Q8H0W1_PLSP1,41.961
Q9LPC4_At1g01970,41.963
Q94AU2_SEC22,41.972
Q8L540_LTO1,41.981
Q8W585_FTSH8,41.989
Q93VK5_CYP97A3,41.992
O22173_PAB4,41.992
Q9LRR9_GLO1,41.994
Q9FIB6_RPN5A,41.998
Q42545_FTSZ1,41.998
Q9LIB2_PHS1,42.001
P43292_SRK2G,42.015
Q9C6B9_NMT3,42.02
P18064_GPA1,42.024
Q9FEC1_OHP2,42.027
Q681Y3_At1g60990,42.037
Q9SX68_RPL18,42.041
P38605_CAS1,42.048
Q8RY22_DEGP7,42.049
P42731_PAB2,42.09
Q9C7F9_At1g27930,42.092
Q9SSE7_ADT2,42.097
P93025_PHOT2,42.105
Q9LHI0_At3g12260,42.113
Q9SRS5_RABA5B,42.115
Q9FM01_UGD4,42.12
O22898_LACS1,42.126
O49290_At1g77060,42.136
Q9ZVD0_SE,42.136
O48963_PHOT1,42.142
Q66GI2_DIR22,42.144
Q9LRS2_AXY4L,42.155
Q9FJX3_VDAC2,42.161
Q9ZVM9_At1g54610,42.169
Q8GWA7_MCD1,42.204
Q9ZUI6_At1g60070,42.215
Q9S7Z3_PCS1,42.223
O49160_TIF3C1,42.225
Q9SAC6_GWD1,42.232
P23586_STP1,42.237
Q9LIG0_At3g21360,42.251
Q9SJL8_METK3,42.257
Q9SYP2_PFP-ALPHA1,42.269
O23166_HCF164,42.28
Q39189_RH7,42.282
Q39041_BFRUCT4,42.283
Q9MA74_SDC,42.287
Q9FKE6_CYCT1-5,42.297
Q39218_SAT3,42.316
Q56XQ0_At2g18630,42.321
Q9SJH7_CSY3,42.326
Q9C9P4_KAS2,42.328
Q0WLC7_CBSCBSPB4,42.332
Q39102_FTSH1,42.332
F4JEX5_FIGL1,42.34
O81304_PAP11,42.349
Q9LPR4_IPMS1,42.35
P25864_RPL9,42.351
O80585_MTHFR2,42.351
Q9LTR9_NMT1,42.359
Q84P21_4CLL5,42.359
Q9LSV0_GLYR1,42.36
O80860_FTSH2,42.393
Q84MD8_FHY,42.4
P46645_ASP2,42.408
O23255_SAHH1,42.424
Q9LK43_TMK4,42.426
Q94K05_CCT8,42.44
O23404_PPDK,42.446
F4IXW2_BIG5,42.464
O65396_GDCST,42.474
Q9M9Y8_CRTISO,42.479
O04482_UCH2,42.495
Q8S8L9_At2g32450,42.502
Q39024_MPK4,42.515
Q8LPT3_MEBL,42.528
Q9ZNT7_PHB2,42.542
Q9LX99_KIN14A,42.543
O48832_ERD7,42.546
Q9SVP6_PRR2,42.554
Q9FHY8_HLB1,42.56
C0LGQ9_At4g20940,42.575
Q6STH5_HCF101,42.583
Q9FYC2_PAO,42.585
Q9LNE6_UGT89C1,42.588
O23034_At1g05350,42.59
Q8H0V6_ABCF3,42.614
Q9FJI5_ACG12,42.616
Q84VV6_HINT4,42.619
Q8RY00_SIA2,42.632
Q84WU2_UBP13,42.641
Q42605_UGE1,42.641
Q9S714_PSAE2,42.643
F4I3B3_RBP47A,42.653
Q8LFQ6_GRXC4,42.661
Q9FGY1_BXL1,42.662
F4KBF3_AAE17,42.673
P09468_atpE,42.675
P27202_PSBR,42.676
Q8L5U0_CSN4,42.69
P22954_MED37D,42.694
F4JFN3_HSP90-6,42.699
O22287_CYT1,42.716
Q5XF75_EFTS,42.745
Q9ZRE2_RABD1,42.746
Q9C5J8_OEP80,42.754
Q9SVN5_At4g13780,42.761
Q9LSX7_PEX22,42.761
Q9SF16_CCT7,42.761
Q9FFQ4_FLS5,42.769
Q56Y11_At5g58770,42.775
Q8W4I6_BPG2,42.777
Q9FIH8_SPP,42.784
Q9S9N9_CCR1,42.785
O65493_XCP1,42.787
P10896_RCA,42.79
F4IYF8_At3g02760,42.79
Q9FFZ6_S-RBP11,42.792
Q8RY46_ABCB26,42.793
P56791_rpl2-A,42.802
Q8VXZ5_XEG113,42.806
O49048_VPS45,42.81
Q9SXJ7_CLPC2,42.822
O82663_SDH1-1,42.835
Q70E96_ALDH3F1,42.84
Q9LZS7_At5g03610,42.846
Q9S9P6_UGT78D1,42.852
Q42290_At3g02090,42.858
Q9LT69_PGDH3,42.873
A8R7K9_VPS35C,42.874
Q07356_PDS,42.875
Q9LW76_RABG3C,42.881
Q9LX65_VHA-H,42.885
Q8H0V1_At4g36390,42.885
Q9LY15_MRSA2,42.899
P54150_MSR4,42.901
Q9SR19_RAF1.2,42.903
Q9C698_FPP6,42.916
O22765_TRPA1,42.919
Q9SU79_PAO5,42.925
Q5S1W2_BON2,42.927
Q9ZUP4_CKL5,42.939
Q94A52_RH2,42.951
Q9SRY4_LPA1,42.953
Q9FKN7_DAR4,42.958
Q94AX2_PTST,42.969
Q9M2N5_HAT,42.983
F4JLM5_At4g10320,42.984
Q8VY91_RPS6,43.008
Q9M9W1_RPL22B,43.017
P92549_ATPA,43.021
Q9LXJ0_FTSZ2-2,43.022
P14713_PHYB,43.027
P43291_SRK2A,43.046
Q940J8_PAE7,43.061
Q6NPS8_ATR3,43.066
Q39212_NRPD3B,43.069
Q94JW0_At3g58180,43.071
Q9SN86_At3g47520,43.076
Q8LGH4_CUL4,43.087
F4JGR5_PFP-BETA2,43.095
Q8RXK6_RH8,43.096
Q9C5Z2_TIF3H1,43.102
Q9C950_VIP5,43.109
Q9CAF6_GYRA,43.11
Q9LIN3_RZ1A,43.119
Q84M92_ARP4,43.126
Q8W0Z6_AP5M,43.128
O50008_MS1,43.132
Q9LUT2_METK4,43.147
Q8H0U4_TRN1,43.163
Q9ZS97_ABCI8,43.169
Q94BT0_SPS1,43.172
Q6NLQ6_CPK32,43.177
F4KAB8_MCM6,43.184
Q9SEX2_AAA1,43.185
Q9SCX3_At5g19510,43.217
Q9SJD4_LACS8,43.219
F4KFC7_MED26C,43.227
Q6R0G4_RVE4,43.234
Q9CAF5_ABCI6,43.243
O22922_U2B,43.255
P92979_APR1,43.255
Q9LX66_HERK1,43.256
Q9LVM1_ABCB25,43.259
P17597_ALS,43.259
Q8LCY2_At5g03905,43.275
Q8GUN6_C50,43.277
Q9FI56_CLPC1,43.283
Q9S7A3_At4g10100,43.29
Q1H537_DVR,43.29
Q9FFE6_AAE5,43.294
Q38868_CPK9,43.303
O81629_KLCR1,43.31
Q9SAA2_CLPP6,43.316
Q9LFG2_DAPF,43.328
Q9LT75_PTEN2A,43.33
Q9LXK1_RPA3A,43.332
Q9C5E8_SDH7A,43.342
F4J8D3_TPLATE,43.343
P22953_MED37E,43.351
O22718_ACLA-2,43.356
Q944H0_NMT2,43.357
Q39247_PP2AB2,43.372
O48676_UGT74B1,43.386
Q9LHP2_SCL30A,43.408
Q96242_CYP74A,43.414
Q39230_At5g27470,43.418
Q9SBB2_ABC1,43.419
Q9SU94_PRMT11,43.429
Q9LUL4_SRF7,43.43
Q6Q152_CYP57,43.435
Q9LF79_ACA8,43.439
Q9LY23_IPK2a,43.442
Q0WW26_At4g34450,43.445
Q8VXZ9_RBP47B,43.447
Q8RX79_APG3,43.457
Q9ASS2_FREE1,43.459
Q9ZUY6_AXS1,43.466
Q9FJL0_SMC4,43.468
Q9SYD8_DABB1,43.469
Q93Y22_At5g05010,43.492
P59259_At1g07660,43.493
Q38997_KIN10,43.494
Q68KI4_NHX1,43.495
Q9C6I6_ETFA,43.515
Q9SXA5_SCAMP5,43.518
P34802_GGPPS1,43.521
Q9LP45_RPN6,43.522
O23212_U2AF65A,43.523
P31265_TCTP1,43.524
O23144_PPI1,43.529
F4J2Z7_SDR4,43.54
Q9LSE4_CCB1,43.541
Q8GY88_SK2,43.549
Q945K7_IDH5,43.553
O48549_RPS6A,43.559
Q9LSQ5_FQR1,43.561
Q9SSM4_CHMP1B,43.569
Q39192_SRK2D,43.571
Q9FKK7_XYLA,43.571
Q9M099_SCPL24,43.572
Q9LM02_SMT1,43.577
F4K487_PHOX3,43.585
Q9ZNT0_SKD1,43.608
Q9LT25_MED35C,43.62
Q8H0W0_LPA3,43.621
O04153_CRT3,43.63
Q9ZVJ4_CYP22,43.634
Q0WNZ5_MS3,43.639
Q56WD9_PED1,43.65
Q9M4T3_HDT4,43.65
Q8GWS0_GRXC5,43.657
Q8RXE9_OVA4,43.661
Q8LFC0_IDH1,43.662
Q9LY84_At5g14450,43.667
Q9SP02_CYP20-1,43.667
Q94AF2_At5g19150,43.675
Q0WRJ7_FKBP20-2,43.694
Q94K73_At3g58140,43.697
O65686_RPS16-1,43.698
Q9CAI3_CAD1,43.699
Q9SX79_RBP47C,43.71
Q9SEL7_DEGP5,43.715
Q8VWF5_ML5,43.725
Q9LSS5_ICR3,43.728
O65570_VLN4,43.731
Q8H1Y0_IAR4,43.733
O04492_DRB1,43.733
Q9SX52_FYPP1,43.736
P25697_At1g32060,43.741
Q39251_ADF2,43.752
Q38932_LUT2,43.757
Q9C5Z1_TIF3B1,43.76
O23254_SHM4,43.771
Q940P8_CCT2,43.772
P05466_At2g45300,43.773
F4KEY9_NAA25,43.779
Q9FUP0_OPR3,43.806
Q9MAH0_PPC1,43.811
Q9LS40_ASPG1,43.814
Q9FLW9_PKP2,43.817
Q8RWD5_SCD2,43.818
Q9LV28_RACK1C,43.823
Q9SSS9_ATPD,43.825
O82413_At3g46100,43.825
O49499_CCOAOMT1,43.825
Q56WK6_PATL1,43.826
Q9FKT5_THO3,43.837
Q8RX87_RFS6,43.841
Q944A7_At4g35230,43.841
Q9LVW7_CARA,43.841
Q9ZVJ2_At2g38710,43.844
Q9SKC5_UGT74D1,43.849
Q9LT77_RDL2,43.861
P47924_RIBA1,43.862
Q9LF27_WDR12,43.88
Q94AW8_ATJ3,43.89
O80983_FTSH4,43.891
Q9SI75_CPEFG,43.919
Q9LZK5_ERDJ3B,43.929
O04316_NSP4,43.931
Q6NQE2_At4g27270,43.936
Q9XIF2_MTR4,43.951
Q42586_PYRE-F,43.951
Q9ZVW2_HEN2,43.959
Q9SCY3_PNSL4,43.963
O81235_MSD1,43.971
Q9SW95_SYNC2,43.971
Q570C8_KAT5,43.977
Q84L32_RAD23A,43.981
F4J5S1_FMT,43.997
O82656_PTP1,44.001
P92974_UBA2,44.001
Q9FFN4_BGAL6,44.002
Q5HZ00_SPS3,44.006
Q9SRE0_COG0212,44.009
Q9SSA5_CYP38,44.014
Q9SJA7_At2g24580,44.015
O04904_PYR4,44.018
Q9MB58_FKFBP,44.019
Q9XFS9_DXR,44.026
Q9LX31_GUN4,44.03
Q38942_RAE1,44.039
Q9ZT96_MTERF4,44.051
Q9SGY2_ACLA-1,44.051
P42793_RPL5,44.055
Q9LF33_UGD3,44.058
Q42406_CYP18-4,44.059
Q9SUM3_ATR2,44.061
Q9FEA2_OVA3,44.071
Q9T0A7_UGE2,44.075
Q9M1H3_ABCF4,44.084
P56759_atpF,44.088
Q43735_PER27,44.091
Q9LZG7_GSTU27,44.092
Q9FFF5_AL1,44.094
P52901_E1,44.098
Q9LZR5_HDT3,44.101
Q9SIU8_PPC3-1.2,44.103
O82399_PMDH1,44.105
Q9LKA9_B3GALT13,44.119
Q9FZ45_At1g16860,44.126
Q9SGH4_PNSL3,44.132
Q9LIK9_APS1,44.14
P93008_RH21,44.146
O82314_At2g25830,44.158
P56767_psaB,44.158
Q8LAS8_SFGH,44.159
Q9S834_CLPP5,44.161
Q94F09_PDIL5-2,44.164
Q6EVK6_BRM,44.167
Q9C8M9_SRF6,44.173
O80852_GSTF9,44.18
Q9ZNS2_GH3.10,44.189
Q9C5Z3_TIF3E1,44.189
Q9C551_RH5,44.191
Q93ZV7_LA1,44.199
O80574_DAPB1,44.209
Q9C9K3_PFP-ALPHA2,44.211
Q9LV03_GLT1,44.213
Q9M086_DCAF1,44.216
O04630_THRRS,44.217
O04567_At1g27190,44.228
O23647_SBE2.1,44.229
P34790_CYP18-3,44.235
Q9FK51_At5g18200,44.237
Q9SKK4_GSL-OH,44.252
Q93ZX1_RFC4,44.253
Q9SMR2_TFCC,44.259
Q9T091_VPS26B,44.269
Q8H156_RAN3,44.275
Q9FN89_RIBA3,44.277
O22609_DEGP1,44.281
Q8LBU2_GPX8,44.288
Q9ZQX4_VHA-F,44.29
Q84QC1_GGCT2,44.295
Q8LCE1_GLN1-2,44.295
O81439_PAP1,44.296
Q8VY06_PREP2,44.299
P37107_FFC,44.307
Q9LU64_FSD2,44.312
Q9LRZ0_TPR2,44.336
Q9LSM5_At5g65490,44.343
Q9M0A7_GGP1,44.351
Q9ZPI6_AIM1,44.383
Q96255_PSAT1,44.387
P31166_APT1,44.39
O65041_ECR1,44.393
Q9SIH1_CYP18-2,44.393
Q9C5I1_USP,44.401
Q0WPW4_At1g77330,44.408
Q43307_ATS1,44.409
O81032_GULLO6,44.417
Q94B60_CLPP4,44.429
Q8VYJ7_CLPB4,44.43
Q9FHI7_At5g45490,44.432
Q84WV8_NAPRT2,44.436
Q9LV91_DPE1,44.447
P56774_petD,44.458
Q38884_TIF3I1,44.477
Q94FN2_MOR1,44.482
Q84JE8_ZDP,44.488
Q9FX94_CXE5,44.49
Q9LNN2_At1g53070,44.505
O64883_BGLU26,44.509
Q94BT9_ATX1,44.511
Q9S726_RPI3,44.515
O80925_AGD7,44.519
B9DFS6_SNX2B,44.525
Q05431_APX1,44.526
Q9C6B3_GAMMACA2,44.53
Q9FE38_POT3,44.53
P51419_RPL27C,44.543
Q9SVD7_UEV1D,44.547
Q8LAN3_P4H4,44.548
Q9FI40_BAHD1,44.558
Q9S7Q2_PTAC2,44.56
O48847_LUH,44.565
O22446_HDA19,44.578
Q9SQU4_At3g06410,44.579
O04487_At1g09640,44.579
Q9LR30_GGAT1,44.581
Q39048_CER2,44.584
P56753_ndhH,44.585
Q9FN52_MAM3,44.586
Q94CE4_BCA4,44.604
Q9FI78_HST,44.607
